,Data zmiany,Cena,Akcyza,Opłata paliwowa
1621,2015-12-19,"3 292,00","1 540,00",12941
1622,2015-12-18,"3 282,00","1 540,00",12941
1623,2015-12-17,"3 290,00","1 540,00",12941
1624,2015-12-16,"3 321,00","1 540,00",12941
1625,2015-12-15,"3 346,00","1 540,00",12941
1626,2015-12-12,"3 342,00","1 540,00",12941
1627,2015-12-11,"3 315,00","1 540,00",12941
1628,2015-12-10,"3 286,00","1 540,00",12941
1629,2015-12-09,"3 281,00","1 540,00",12941
1630,2015-12-08,"3 306,00","1 540,00",12941
1631,2015-12-05,"3 338,00","1 540,00",12941
1632,2015-12-04,"3 381,00","1 540,00",12941
1633,2015-12-03,"3 408,00","1 540,00",12941
1634,2015-12-02,"3 433,00","1 540,00",12941
1635,2015-12-01,"3 443,00","1 540,00",12941
1636,2015-11-28,"3 446,00","1 540,00",12941
1637,2015-11-27,"3 449,00","1 540,00",12941
1638,2015-11-26,"3 425,00","1 540,00",12941
1639,2015-11-25,"3 408,00","1 540,00",12941
1640,2015-11-24,"3 385,00","1 540,00",12941
1641,2015-11-21,"3 378,00","1 540,00",12941
1642,2015-11-20,"3 365,00","1 540,00",12941
1643,2015-11-19,"3 337,00","1 540,00",12941
1644,2015-11-18,"3 343,00","1 540,00",12941
1645,2015-11-17,"3 362,00","1 540,00",12941
1646,2015-11-14,"3 413,00","1 540,00",12941
1647,2015-11-13,"3 452,00","1 540,00",12941
1648,2015-11-11,"3 494,00","1 540,00",12941
1649,2015-11-10,"3 498,00","1 540,00",12941
1650,2015-11-07,"3 492,00","1 540,00",12941
1651,2015-11-06,"3 488,00","1 540,00",12941
1652,2015-11-05,"3 470,00","1 540,00",12941
1653,2015-11-04,"3 464,00","1 540,00",12941
1654,2015-11-03,"3 453,00","1 540,00",12941
1655,2015-10-31,"3 453,00","1 540,00",12941
1656,2015-10-30,"3 411,00","1 540,00",12941
1657,2015-10-29,"3 384,00","1 540,00",12941
1658,2015-10-28,"3 356,00","1 540,00",12941
1659,2015-10-27,"3 350,00","1 540,00",12941
1660,2015-10-24,"3 335,00","1 540,00",12941
1661,2015-10-23,"3 323,00","1 540,00",12941
1662,2015-10-22,"3 312,00","1 540,00",12941
1663,2015-10-21,"3 323,00","1 540,00",12941
1664,2015-10-20,"3 326,00","1 540,00",12941
1665,2015-10-17,"3 338,00","1 540,00",12941
1666,2015-10-16,"3 342,00","1 540,00",12941
1667,2015-10-15,"3 376,00","1 540,00",12941
1668,2015-10-14,"3 405,00","1 540,00",12941
1669,2015-10-13,"3 430,00","1 540,00",12941
1670,2015-10-10,"3 443,00","1 540,00",12941
1671,2015-10-09,"3 460,00","1 540,00",12941
1672,2015-10-08,"3 453,00","1 540,00",12941
1673,2015-10-07,"3 418,00","1 540,00",12941
1674,2015-10-06,"3 394,00","1 540,00",12941
1675,2015-10-03,"3 382,00","1 540,00",12941
1676,2015-10-02,"3 390,00","1 540,00",12941
1677,2015-10-01,"3 381,00","1 540,00",12941
1678,2015-09-30,"3 393,00","1 540,00",12941
1679,2015-09-29,"3 406,00","1 540,00",12941
1680,2015-09-26,"3 435,00","1 540,00",12941
1681,2015-09-25,"3 433,00","1 540,00",12941
1682,2015-09-24,"3 430,00","1 540,00",12941
1683,2015-09-23,"3 394,00","1 540,00",12941
1684,2015-09-22,"3 388,00","1 540,00",12941
1685,2015-09-19,"3 403,00","1 540,00",12941
1686,2015-09-18,"3 411,00","1 540,00",12941
1687,2015-09-17,"3 405,00","1 540,00",12941
1688,2015-09-16,"3 407,00","1 540,00",12941
1689,2015-09-15,"3 447,00","1 540,00",12941
1690,2015-09-12,"3 480,00","1 540,00",12941
1691,2015-09-11,"3 499,00","1 540,00",12941
1692,2015-09-10,"3 483,00","1 540,00",12941
1693,2015-09-09,"3 499,00","1 540,00",12941
1694,2015-09-08,"3 523,00","1 540,00",12941
1695,2015-09-05,"3 523,00","1 540,00",12941
1696,2015-09-04,"3 507,00","1 540,00",12941
1697,2015-09-03,"3 475,00","1 540,00",12941
1698,2015-09-02,"3 460,00","1 540,00",12941
1699,2015-08-29,"3 452,00","1 540,00",12941
1700,2015-08-28,"3 427,00","1 540,00",12941
1701,2015-08-27,"3 390,00","1 540,00",12941
1702,2015-08-26,"3 476,00","1 540,00",12941
1703,2015-08-25,"3 516,00","1 540,00",12941
1704,2015-08-22,"3 561,00","1 540,00",12941
1705,2015-08-21,"3 598,00","1 540,00",12941
1706,2015-08-20,"3 626,00","1 540,00",12941
1707,2015-08-19,"3 654,00","1 540,00",12941
1708,2015-08-18,"3 667,00","1 540,00",12941
1709,2015-08-15,"3 689,00","1 540,00",12941
1710,2015-08-14,"3 711,00","1 540,00",12941
1711,2015-08-13,"3 729,00","1 540,00",12941
1712,2015-08-12,"3 751,00","1 540,00",12941
1713,2015-08-11,"3 778,00","1 540,00",12941
1714,2015-08-08,"3 789,00","1 540,00",12941
1715,2015-08-07,"3 820,00","1 540,00",12941
1716,2015-08-06,"3 838,00","1 540,00",12941
1717,2015-08-05,"3 834,00","1 540,00",12941
1718,2015-08-04,"3 827,00","1 540,00",12941
1719,2015-08-01,"3 827,00","1 540,00",12941
1720,2015-07-31,"3 811,00","1 540,00",12941
1721,2015-07-30,"3 808,00","1 540,00",12941
1722,2015-07-29,"3 821,00","1 540,00",12941
1723,2015-07-28,"3 842,00","1 540,00",12941
1724,2015-07-25,"3 868,00","1 540,00",12941
1725,2015-07-24,"3 878,00","1 540,00",12941
1726,2015-07-23,"3 883,00","1 540,00",12941
1727,2015-07-22,"3 883,00","1 540,00",12941
1728,2015-07-21,"3 895,00","1 540,00",12941
1729,2015-07-18,"3 914,00","1 540,00",12941
1730,2015-07-17,"3 940,00","1 540,00",12941
1731,2015-07-16,"3 986,00","1 540,00",12941
1732,2015-07-15,"4 035,00","1 540,00",12941
1733,2015-07-14,"4 060,00","1 540,00",12941
1734,2015-07-11,"4 064,00","1 540,00",12941
1735,2015-07-10,"4 068,00","1 540,00",12941
1736,2015-07-09,"4 055,00","1 540,00",12941
1737,2015-07-08,"4 031,00","1 540,00",12941
1738,2015-07-07,"4 021,00","1 540,00",12941
1739,2015-07-04,"4 005,00","1 540,00",12941
1740,2015-07-03,"3 989,00","1 540,00",12941
1741,2015-07-02,"3 970,00","1 540,00",12941
1742,2015-07-01,"3 966,00","1 540,00",12941
1743,2015-06-30,"3 955,00","1 540,00",12941
1744,2015-06-27,"3 939,00","1 540,00",12941
1745,2015-06-26,"3 932,00","1 540,00",12941
1746,2015-06-25,"3 937,00","1 540,00",12941
1747,2015-06-24,"3 945,00","1 540,00",12941
1748,2015-06-23,"3 961,00","1 540,00",12941
1749,2015-06-20,"3 984,00","1 540,00",12941
1750,2015-06-19,"4 005,00","1 540,00",12941
1751,2015-06-18,"4 017,00","1 540,00",12941
1752,2015-06-17,"4 017,00","1 540,00",12941
1753,2015-06-16,"4 008,00","1 540,00",12941
1754,2015-06-13,"3 998,00","1 540,00",12941
1755,2015-06-12,"3 974,00","1 540,00",12941
1756,2015-06-11,"3 953,00","1 540,00",12941
1757,2015-06-10,"3 938,00","1 540,00",12941
1758,2015-06-09,"3 942,00","1 540,00",12941
1759,2015-06-06,"3 953,00","1 540,00",12941
1760,2015-06-04,"3 958,00","1 540,00",12941
1761,2015-06-03,"3 948,00","1 540,00",12941
1762,2015-06-02,"3 940,00","1 540,00",12941
1763,2015-05-30,"3 922,00","1 540,00",12941
1764,2015-05-29,"3 913,00","1 540,00",12941
1765,2015-05-28,"3 907,00","1 540,00",12941
1766,2015-05-27,"3 894,00","1 540,00",12941
1767,2015-05-23,"3 874,00","1 540,00",12941
1768,2015-05-22,"3 861,00","1 540,00",12941
1769,2015-05-21,"3 850,00","1 540,00",12941
1770,2015-05-20,"3 853,00","1 540,00",12941
1771,2015-05-19,"3 859,00","1 540,00",12941
1772,2015-05-16,"3 857,00","1 540,00",12941
1773,2015-05-15,"3 851,00","1 540,00",12941
1774,2015-05-14,"3 840,00","1 540,00",12941
1775,2015-05-13,"3 839,00","1 540,00",12941
1776,2015-05-12,"3 849,00","1 540,00",12941
1777,2015-05-09,"3 856,00","1 540,00",12941
1778,2015-05-08,"3 865,00","1 540,00",12941
1779,2015-05-07,"3 879,00","1 540,00",12941
1780,2015-05-06,"3 875,00","1 540,00",12941
1781,2015-05-01,"3 866,00","1 540,00",12941
1782,2015-04-30,"3 870,00","1 540,00",12941
1783,2015-04-29,"3 861,00","1 540,00",12941
1784,2015-04-28,"3 861,00","1 540,00",12941
1785,2015-04-25,"3 846,00","1 540,00",12941
1786,2015-04-24,"3 840,00","1 540,00",12941
1787,2015-04-23,"3 832,00","1 540,00",12941
1788,2015-04-22,"3 833,00","1 540,00",12941
1789,2015-04-21,"3 830,00","1 540,00",12941
1790,2015-04-18,"3 822,00","1 540,00",12941
1791,2015-04-17,"3 797,00","1 540,00",12941
1792,2015-04-16,"3 766,00","1 540,00",12941
1793,2015-04-15,"3 737,00","1 540,00",12941
1794,2015-04-14,"3 720,00","1 540,00",12941
1795,2015-04-11,"3 706,00","1 540,00",12941
1796,2015-04-10,"3 706,00","1 540,00",12941
1797,2015-04-09,"3 716,00","1 540,00",12941
1798,2015-04-08,"3 724,00","1 540,00",12941
1799,2015-04-03,"3 732,00","1 540,00",12941
1800,2015-04-02,"3 753,00","1 540,00",12941
1801,2015-04-01,"3 755,00","1 540,00",12941
1802,2015-03-31,"3 751,00","1 540,00",12941
1803,2015-03-28,"3 759,00","1 540,00",12941
1804,2015-03-27,"3 749,00","1 540,00",12941
1805,2015-03-26,"3 732,00","1 540,00",12941
1806,2015-03-25,"3 731,00","1 540,00",12941
1807,2015-03-24,"3 727,00","1 540,00",12941
1808,2015-03-21,"3 701,00","1 540,00",12941
1809,2015-03-20,"3 701,00","1 540,00",12941
1810,2015-03-19,"3 713,00","1 540,00",12941
1811,2015-03-18,"3 695,00","1 540,00",12941
1812,2015-03-17,"3 727,00","1 540,00",12941
1813,2015-03-14,"3 756,00","1 540,00",12941
1814,2015-03-13,"3 746,00","1 540,00",12941
1815,2015-03-12,"3 740,00","1 540,00",12941
1816,2015-03-11,"3 722,00","1 540,00",12941
1817,2015-03-10,"3 722,00","1 540,00",12941
1818,2015-03-07,"3 704,00","1 540,00",12941
1819,2015-03-06,"3 697,00","1 540,00",12941
1820,2015-03-05,"3 687,00","1 540,00",12941
1821,2015-03-04,"3 686,00","1 540,00",12941
1822,2015-03-03,"3 662,00","1 540,00",12941
1823,2015-02-28,"3 627,00","1 540,00",12941
1824,2015-02-27,"3 597,00","1 540,00",12941
1825,2015-02-26,"3 585,00","1 540,00",12941
1826,2015-02-25,"3 600,00","1 540,00",12941
1827,2015-02-24,"3 581,00","1 540,00",12941
1828,2015-02-21,"3 570,00","1 540,00",12941
1829,2015-02-20,"3 555,00","1 540,00",12941
1830,2015-02-19,"3 574,00","1 540,00",12941
1831,2015-02-18,"3 573,00","1 540,00",12941
1832,2015-02-17,"3 559,00","1 540,00",12941
1833,2015-02-14,"3 550,00","1 540,00",12941
1834,2015-02-13,"3 532,00","1 540,00",12941
1835,2015-02-12,"3 517,00","1 540,00",12941
1836,2015-02-11,"3 518,00","1 540,00",12941
1837,2015-02-10,"3 505,00","1 540,00",12941
1838,2015-02-07,"3 486,00","1 540,00",12941
1839,2015-02-06,"3 467,00","1 540,00",12941
1840,2015-02-05,"3 446,00","1 540,00",12941
1841,2015-02-04,"3 425,00","1 540,00",12941
1842,2015-02-03,"3 367,00","1 540,00",12941
1843,2015-01-31,"3 329,00","1 540,00",12941
1844,2015-01-30,"3 308,00","1 540,00",12941
1845,2015-01-29,"3 331,00","1 540,00",12941
1846,2015-01-28,"3 292,00","1 540,00",12941
1847,2015-01-27,"3 296,00","1 540,00",12941
1848,2015-01-24,"3 303,00","1 540,00",12941
1849,2015-01-23,"3 281,00","1 540,00",12941
1850,2015-01-22,"3 289,00","1 540,00",12941
1851,2015-01-21,"3 296,00","1 540,00",12941
1852,2015-01-20,"3 299,00","1 540,00",12941
1853,2015-01-17,"3 289,00","1 540,00",12941
1854,2015-01-16,"3 264,00","1 540,00",12941
1855,2015-01-15,"3 229,00","1 540,00",12941
1856,2015-01-14,"3 227,00","1 540,00",12941
1857,2015-01-13,"3 254,00","1 540,00",12941
1858,2015-01-10,"3 259,00","1 540,00",12941
1859,2015-01-09,"3 275,00","1 540,00",12941
1860,2015-01-08,"3 277,00","1 540,00",12941
1861,2015-01-06,"3 266,00","1 540,00",12941
1862,2015-01-03,"3 304,00","1 540,00",12941
1863,2015-01-01,"3 288,00","1 540,00",12941
1864,2014-12-31,"3 283,00","1 565,00",10420
1865,2014-12-30,"3 320,00","1 565,00",10420
1866,2014-12-24,"3 331,00","1 565,00",10420
1867,2014-12-23,"3 323,00","1 565,00",10420
1868,2014-12-20,"3 323,00","1 565,00",10420
1869,2014-12-19,"3 313,00","1 565,00",10420
1870,2014-12-18,"3 309,00","1 565,00",10420
1871,2014-12-17,"3 303,00","1 565,00",10420
1872,2014-12-16,"3 339,00","1 565,00",10420
1873,2014-12-13,"3 349,00","1 565,00",10420
1874,2014-12-12,"3 388,00","1 565,00",10420
1875,2014-12-11,"3 411,00","1 565,00",10420
1876,2014-12-10,"3 473,00","1 565,00",10420
1877,2014-12-09,"3 490,00","1 565,00",10420
1878,2014-12-06,"3 520,00","1 565,00",10420
1879,2014-12-05,"3 548,00","1 565,00",10420
1880,2014-12-04,"3 572,00","1 565,00",10420
1881,2014-12-03,"3 580,00","1 565,00",10420
1882,2014-12-02,"3 594,00","1 565,00",10420
1883,2014-11-29,"3 663,00","1 565,00",10420
1884,2014-11-28,"3 743,00","1 565,00",10420
1885,2014-11-27,"3 808,00","1 565,00",10420
1886,2014-11-26,"3 826,00","1 565,00",10420
1887,2014-11-25,"3 840,00","1 565,00",10420
1888,2014-11-22,"3 835,00","1 565,00",10420
1889,2014-11-21,"3 827,00","1 565,00",10420
1890,2014-11-20,"3 848,00","1 565,00",10420
1891,2014-11-19,"3 861,00","1 565,00",10420
1892,2014-11-18,"3 867,00","1 565,00",10420
1893,2014-11-15,"3 881,00","1 565,00",10420
1894,2014-11-14,"3 909,00","1 565,00",10420
1895,2014-11-13,"3 933,00","1 565,00",10420
1896,2014-11-08,"3 925,00","1 565,00",10420
1897,2014-11-07,"3 906,00","1 565,00",10420
1898,2014-11-06,"3 908,00","1 565,00",10420
1899,2014-11-05,"3 907,00","1 565,00",10420
1900,2014-11-04,"3 923,00","1 565,00",10420
1901,2014-11-01,"3 919,00","1 565,00",10420
1902,2014-10-31,"3 931,00","1 565,00",10420
1903,2014-10-30,"3 910,00","1 565,00",10420
1904,2014-10-29,"3 890,00","1 565,00",10420
1905,2014-10-28,"3 885,00","1 565,00",10420
1906,2014-10-25,"3 890,00","1 565,00",10420
1907,2014-10-24,"3 879,00","1 565,00",10420
1908,2014-10-23,"3 867,00","1 565,00",10420
1909,2014-10-22,"3 848,00","1 565,00",10420
1910,2014-10-21,"3 856,00","1 565,00",10420
1911,2014-10-19,"3 870,00","1 565,00",10420
1912,2014-10-18,"3 870,00","1 565,00",10420
1913,2014-10-17,"3 870,00","1 565,00",10420
1914,2014-10-16,"3 928,00","1 565,00",10420
1915,2014-10-15,"3 988,00","1 565,00",10420
1916,2014-10-14,"4 048,00","1 565,00",10420
1917,2014-10-11,"4 090,00","1 565,00",10420
1918,2014-10-10,"4 129,00","1 565,00",10420
1919,2014-10-09,"4 158,00","1 565,00",10420
1920,2014-10-08,"4 174,00","1 565,00",10420
1921,2014-10-07,"4 174,00","1 565,00",10420
1922,2014-10-04,"4 174,00","1 565,00",10420
1923,2014-10-03,"4 179,00","1 565,00",10420
1924,2014-10-02,"4 185,00","1 565,00",10420
1925,2014-10-01,"4 173,00","1 565,00",10420
1926,2014-09-30,"4 178,00","1 565,00",10420
1927,2014-09-27,"4 161,00","1 565,00",10420
1928,2014-09-26,"4 155,00","1 565,00",10420
1929,2014-09-25,"4 138,00","1 565,00",10420
1930,2014-09-24,"4 146,00","1 565,00",10420
1931,2014-09-23,"4 155,00","1 565,00",10420
1932,2014-09-20,"4 167,00","1 565,00",10420
1933,2014-09-19,"4 184,00","1 565,00",10420
1934,2014-09-18,"4 191,00","1 565,00",10420
1935,2014-09-17,"4 200,00","1 565,00",10420
1936,2014-09-16,"4 193,00","1 565,00",10420
1937,2014-09-13,"4 205,00","1 565,00",10420
1938,2014-09-12,"4 223,00","1 565,00",10420
1939,2014-09-11,"4 243,00","1 565,00",10420
1940,2014-09-10,"4 253,00","1 565,00",10420
1941,2014-09-09,"4 243,00","1 565,00",10420
1942,2014-09-06,"4 259,00","1 565,00",10420
1943,2014-09-05,"4 245,00","1 565,00",10420
1944,2014-09-04,"4 241,00","1 565,00",10420
1945,2014-09-03,"4 238,00","1 565,00",10420
1946,2014-09-02,"4 243,00","1 565,00",10420
1947,2014-08-30,"4 238,00","1 565,00",10420
1948,2014-08-29,"4 230,00","1 565,00",10420
1949,2014-08-28,"4 229,00","1 565,00",10420
1950,2014-08-27,"4 220,00","1 565,00",10420
1951,2014-08-26,"4 205,00","1 565,00",10420
1952,2014-08-23,"4 205,00","1 565,00",10420
1953,2014-08-22,"4 196,00","1 565,00",10420
1954,2014-08-21,"4 174,00","1 565,00",10420
1955,2014-08-20,"4 164,00","1 565,00",10420
1956,2014-08-19,"4 159,00","1 565,00",10420
1957,2014-08-16,"4 182,00","1 565,00",10420
1958,2014-08-15,"4 195,00","1 565,00",10420
1959,2014-08-14,"4 204,00","1 565,00",10420
1960,2014-08-13,"4 211,00","1 565,00",10420
1961,2014-08-12,"4 214,00","1 565,00",10420
1962,2014-08-09,"4 214,00","1 565,00",10420
1963,2014-08-08,"4 205,00","1 565,00",10420
1964,2014-08-07,"4 199,00","1 565,00",10420
1965,2014-08-06,"4 188,00","1 565,00",10420
1966,2014-08-05,"4 209,00","1 565,00",10420
1967,2014-08-03,"4 220,00","1 565,00",10420
1968,2014-08-02,"4 179,00","1 565,00",10420
1969,2014-08-01,"4 235,00","1 565,00",10420
1970,2014-07-31,"4 245,00","1 565,00",10420
1971,2014-07-30,"4 234,00","1 565,00",10420
1972,2014-07-29,"4 227,00","1 565,00",10420
1973,2014-07-26,"4 231,00","1 565,00",10420
1974,2014-07-25,"4 226,00","1 565,00",10420
1975,2014-07-24,"4 236,00","1 565,00",10420
1976,2014-07-23,"4 244,00","1 565,00",10420
1977,2014-07-22,"4 226,00","1 565,00",10420
1978,2014-07-19,"4 237,00","1 565,00",10420
1979,2014-07-18,"4 252,00","1 565,00",10420
1980,2014-07-17,"4 273,00","1 565,00",10420
1981,2014-07-16,"4 288,00","1 565,00",10420
1982,2014-07-15,"4 312,00","1 565,00",10420
1983,2014-07-12,"4 328,00","1 565,00",10420
1984,2014-07-11,"4 344,00","1 565,00",10420
1985,2014-07-10,"4 353,00","1 565,00",10420
1986,2014-07-09,"4 364,00","1 565,00",10420
1987,2014-07-08,"4 368,00","1 565,00",10420
1988,2014-07-05,"4 365,00","1 565,00",10420
1989,2014-07-04,"4 372,00","1 565,00",10420
1990,2014-07-03,"4 370,00","1 565,00",10420
1991,2014-07-02,"4 383,00","1 565,00",10420
1992,2014-07-01,"4 391,00","1 565,00",10420
1993,2014-06-28,"4 391,00","1 565,00",10420
1994,2014-06-27,"4 399,00","1 565,00",10420
1995,2014-06-26,"4 410,00","1 565,00",10420
1996,2014-06-25,"4 416,00","1 565,00",10420
1997,2014-06-24,"4 416,00","1 565,00",10420
1998,2014-06-21,"4 408,00","1 565,00",10420
1999,2014-06-19,"4 373,00","1 565,00",10420
2000,2014-06-18,"4 355,00","1 565,00",10420
2001,2014-06-17,"4 347,00","1 565,00",10420
2002,2014-06-14,"4 324,00","1 565,00",10420
2003,2014-06-13,"4 298,00","1 565,00",10420
2004,2014-06-12,"4 270,00","1 565,00",10420
2005,2014-06-11,"4 245,00","1 565,00",10420
2006,2014-06-10,"4 242,00","1 565,00",10420
2007,2014-06-07,"4 238,00","1 565,00",10420
2008,2014-06-06,"4 242,00","1 565,00",10420
2009,2014-06-05,"4 257,00","1 565,00",10420
2010,2014-06-04,"4 256,00","1 565,00",10420
2011,2014-06-03,"4 270,00","1 565,00",10420
2012,2014-05-31,"4 279,00","1 565,00",10420
2013,2014-05-30,"4 289,00","1 565,00",10420
2014,2014-05-29,"4 296,00","1 565,00",10420
2015,2014-05-28,"4 295,00","1 565,00",10420
2016,2014-05-24,"4 295,00","1 565,00",10420
2017,2014-05-23,"4 284,00","1 565,00",10420
2018,2014-05-22,"4 284,00","1 565,00",10420
2019,2014-05-21,"4 272,00","1 565,00",10420
2020,2014-05-20,"4 274,00","1 565,00",10420
2021,2014-05-17,"4 277,00","1 565,00",10420
2022,2014-05-16,"4 256,00","1 565,00",10420
2023,2014-05-15,"4 256,00","1 565,00",10420
2024,2014-05-14,"4 225,00","1 565,00",10420
2025,2014-05-13,"4 213,00","1 565,00",10420
2026,2014-05-10,"4 200,00","1 565,00",10420
2027,2014-05-09,"4 206,00","1 565,00",10420
2028,2014-05-08,"4 223,00","1 565,00",10420
2029,2014-05-07,"4 244,00","1 565,00",10420
2030,2014-05-06,"4 265,00","1 565,00",10420
2031,2014-05-01,"4 293,00","1 565,00",10420
2032,2014-04-30,"4 300,00","1 565,00",10420
2033,2014-04-29,"4 300,00","1 565,00",10420
2034,2014-04-26,"4 308,00","1 565,00",10420
2035,2014-04-25,"4 308,00","1 565,00",10420
2036,2014-04-24,"4 286,00","1 565,00",10420
2037,2014-04-23,"4 286,00","1 565,00",10420
2038,2014-04-18,"4 280,00","1 565,00",10420
2039,2014-04-17,"4 280,00","1 565,00",10420
2040,2014-04-16,"4 269,00","1 565,00",10420
2041,2014-04-15,"4 259,00","1 565,00",10420
2042,2014-04-12,"4 252,00","1 565,00",10420
2043,2014-04-11,"4 238,00","1 565,00",10420
2044,2014-04-10,"4 226,00","1 565,00",10420
2045,2014-04-09,"4 211,00","1 565,00",10420
2046,2014-04-08,"4 198,00","1 565,00",10420
2047,2014-04-05,"4 174,00","1 565,00",10420
2048,2014-04-04,"4 168,00","1 565,00",10420
2049,2014-04-03,"4 181,00","1 565,00",10420
2050,2014-04-02,"4 215,00","1 565,00",10420
2051,2014-04-01,"4 230,00","1 565,00",10420
2052,2014-03-29,"4 223,00","1 565,00",10420
2053,2014-03-28,"4 213,00","1 565,00",10420
2054,2014-03-27,"4 208,00","1 565,00",10420
2055,2014-03-26,"4 215,00","1 565,00",10420
2056,2014-03-25,"4 204,00","1 565,00",10420
2057,2014-03-22,"4 177,00","1 565,00",10420
2058,2014-03-21,"4 160,00","1 565,00",10420
2059,2014-03-20,"4 147,00","1 565,00",10420
2060,2014-03-19,"4 160,00","1 565,00",10420
2061,2014-03-18,"4 152,00","1 565,00",10420
2062,2014-03-15,"4 167,00","1 565,00",10420
2063,2014-03-14,"4 153,00","1 565,00",10420
2064,2014-03-13,"4 162,00","1 565,00",10420
2065,2014-03-12,"4 150,00","1 565,00",10420
2066,2014-03-11,"4 142,00","1 565,00",10420
2067,2014-03-09,"4 139,00","1 565,00",10420
2068,2014-03-08,"4 150,00","1 565,00",10420
2069,2014-03-07,"4 159,00","1 565,00",10420
2070,2014-03-06,"4 160,00","1 565,00",10420
2071,2014-03-05,"4 162,00","1 565,00",10420
2072,2014-03-04,"4 184,00","1 565,00",10420
2073,2014-03-02,"4 176,00","1 565,00",10420
2074,2014-03-01,"4 176,00","1 565,00",10420
2075,2014-02-28,"4 195,00","1 565,00",10420
2076,2014-02-27,"4 192,00","1 565,00",10420
2077,2014-02-26,"4 195,00","1 565,00",10420
2078,2014-02-25,"4 198,00","1 565,00",10420
2079,2014-02-22,"4 194,00","1 565,00",10420
2080,2014-02-21,"4 199,00","1 565,00",10420
2081,2014-02-20,"4 193,00","1 565,00",10420
2082,2014-02-19,"4 187,00","1 565,00",10420
2083,2014-02-18,"4 171,00","1 565,00",10420
2084,2014-02-15,"4 174,00","1 565,00",10420
2085,2014-02-14,"4 181,00","1 565,00",10420
2086,2014-02-13,"4 188,00","1 565,00",10420
2087,2014-02-12,"4 177,00","1 565,00",10420
2088,2014-02-11,"4 173,00","1 565,00",10420
2089,2014-02-08,"4 164,00","1 565,00",10420
2090,2014-02-07,"4 147,00","1 565,00",10420
2091,2014-02-06,"4 141,00","1 565,00",10420
2092,2014-02-05,"4 150,00","1 565,00",10420
2093,2014-02-04,"4 160,00","1 565,00",10420
2094,2014-02-01,"4 170,00","1 565,00",10420
2095,2014-01-31,"4 173,00","1 565,00",10420
2096,2014-01-30,"4 132,00","1 565,00",10420
2097,2014-01-29,"4 114,00","1 565,00",10420
2098,2014-01-28,"4 114,00","1 565,00",10420
2099,2014-01-25,"4 109,00","1 565,00",10420
2100,2014-01-24,"4 103,00","1 565,00",10420
2101,2014-01-23,"4 103,00","1 565,00",10420
2102,2014-01-22,"4 090,00","1 565,00",10420
2103,2014-01-21,"4 077,00","1 565,00",10420
2104,2014-01-18,"4 069,00","1 565,00",10420
2105,2014-01-17,"4 060,00","1 565,00",10420
2106,2014-01-16,"4 058,00","1 565,00",10420
